data,categoria_modelo,qtd,receita
2018-04-14,beleza,18,1268.7
2018-04-14,brinquedos,1,115.0
2018-04-14,esportes,12,1556.48
2018-04-14,pet,3,226.89
2018-04-14,presente_acessorio,2,229.8
2018-04-14,presente_geral,16,3968.4700000000003
2018-04-14,presente_perfume,3,368.89
2018-04-15,alimentos,1,27.9
2018-04-15,baby,13,1291.8600000000001
2018-04-15,bebidas,7,181.0
2018-04-15,beleza,29,4045.17
2018-04-15,brinquedos,3,268.69
2018-04-15,esportes,17,2588.06
2018-04-15,pet,3,918.9
2018-04-15,presente_acessorio,4,325.68
2018-04-15,presente_geral,13,2559.0699999999997
2018-04-15,presente_perfume,6,638.6800000000001
2018-04-16,alimentos,2,116.87
2018-04-16,baby,16,2420.54
2018-04-16,beleza,29,5243.6
2018-04-16,brinquedos,6,594.74
2018-04-16,esportes,20,2299.47
2018-04-16,pet,12,1071.06
2018-04-16,presente_geral,24,3707.89
2018-04-16,presente_perfume,5,639.66
2018-04-17,alimentos,7,473.09
2018-04-17,baby,20,1800.67
2018-04-17,beleza,14,1611.29
2018-04-17,brinquedos,11,713.53
2018-04-17,esportes,20,1999.66
2018-04-17,pet,3,328.89
2018-04-17,presente_acessorio,2,88.9
2018-04-17,presente_geral,21,5254.45
2018-04-17,presente_perfume,5,697.46
2018-04-18,alimentos,1,56.97
2018-04-18,baby,8,1071.58
2018-04-18,beleza,19,2000.29
2018-04-18,brinquedos,10,1495.77
2018-04-18,esportes,23,2362.82
2018-04-18,pet,7,579.6800000000001
2018-04-18,presente_acessorio,1,42.15
2018-04-18,presente_geral,18,3821.76
2018-04-18,presente_perfume,3,668.6999999999999
2018-04-19,alimentos,1,56.97
2018-04-19,baby,5,2209.39
2018-04-19,bebidas,14,3027.6
2018-04-19,beleza,30,5073.09
2018-04-19,brinquedos,10,1322.97
2018-04-19,esportes,21,2865.95
2018-04-19,pet,3,205.89000000000001
2018-04-19,presente_acessorio,4,229.8
2018-04-19,presente_flores,1,63.9
2018-04-19,presente_geral,24,3986.64
2018-04-19,presente_perfume,7,466.57
2018-04-20,alimentos,1,27.9
2018-04-20,alimentos_bebidas,2,66.35
2018-04-20,baby,6,1740.68
2018-04-20,bebidas,1,58.0
2018-04-20,beleza,23,2661.24
2018-04-20,brinquedos,8,454.49
2018-04-20,esportes,12,1093.97
2018-04-20,pet,2,98.89
2018-04-20,presente_acessorio,4,218.89
2018-04-20,presente_geral,31,6482.6900000000005
2018-04-20,presente_perfume,4,661.6
2018-04-21,baby,8,839.16
2018-04-21,beleza,17,2502.73
2018-04-21,brinquedos,7,838.77
2018-04-21,esportes,10,802.8
2018-04-21,pet,4,342.99
2018-04-21,presente_acessorio,1,39.99
2018-04-21,presente_geral,15,2009.57
2018-04-21,presente_perfume,2,268.9
2018-04-22,baby,5,2529.0899999999997
2018-04-22,bebidas,1,58.0
2018-04-22,beleza,19,2098.75
2018-04-22,brinquedos,3,151.79
2018-04-22,esportes,8,794.16
2018-04-22,pet,6,1551.89
2018-04-22,presente_acessorio,4,274.78
2018-04-22,presente_geral,21,2532.88
2018-04-22,presente_perfume,7,706.66
2018-04-23,alimentos,2,55.8
2018-04-23,alimentos_bebidas,1,14.9
2018-04-23,baby,7,1198.59
2018-04-23,bebidas,1,19.49
2018-04-23,beleza,36,3633.47
2018-04-23,brinquedos,6,392.7
2018-04-23,esportes,18,1987.78
2018-04-23,pet,5,634.69
2018-04-23,presente_acessorio,3,336.79
2018-04-23,presente_geral,31,3980.83
2018-04-23,presente_perfume,10,1308.21
2018-04-24,alimentos,2,84.87
2018-04-24,alimentos_bebidas,1,17.49
2018-04-24,baby,8,2973.28
2018-04-24,beleza,26,4684.92
2018-04-24,brinquedos,16,2110.12
2018-04-24,esportes,25,2834.23
2018-04-24,pet,7,390.19
2018-04-24,presente_acessorio,7,434.8
2018-04-24,presente_geral,41,7796.93
2018-04-24,presente_perfume,8,337.3
2018-04-25,alimentos,2,119.8
2018-04-25,baby,8,809.49
2018-04-25,bebidas,3,112.0
2018-04-25,beleza,29,3979.77
2018-04-25,brinquedos,9,1324.48
2018-04-25,esportes,28,2909.65
2018-04-25,pet,10,1097.88
2018-04-25,presente_acessorio,5,309.77
2018-04-25,presente_geral,31,5474.49
2018-04-25,presente_perfume,3,319.79
2018-04-26,alimentos,1,27.9
2018-04-26,alimentos_bebidas,1,21.0
2018-04-26,baby,7,726.85
2018-04-26,beleza,41,5189.0
2018-04-26,brinquedos,8,673.58
2018-04-26,esportes,23,2507.8
2018-04-26,pet,3,463.2
2018-04-26,presente_acessorio,1,59.9
2018-04-26,presente_geral,51,6634.52
2018-04-26,presente_perfume,1,119.6
2018-04-27,alimentos,3,112.77
2018-04-27,alimentos_bebidas,3,101.22
2018-04-27,baby,6,3718.98
2018-04-27,bebidas,3,65.0
2018-04-27,beleza,19,2336.8
2018-04-27,brinquedos,5,1220.69
2018-04-27,esportes,7,1419.6399999999999
2018-04-27,pet,6,708.3
2018-04-27,presente_acessorio,6,1075.6
2018-04-27,presente_geral,31,4519.4800000000005
2018-04-27,presente_perfume,10,1096.9
2018-04-28,alimentos,1,56.97
2018-04-28,alimentos_bebidas,1,32.5
2018-04-28,baby,4,134.49
2018-04-28,beleza,11,723.79
2018-04-28,brinquedos,7,625.66
2018-04-28,esportes,16,1870.99
2018-04-28,pet,4,414.70000000000005
2018-04-28,presente_acessorio,9,838.2900000000001
2018-04-28,presente_geral,25,3104.25
2018-04-28,presente_perfume,3,255.9
2018-04-29,baby,6,642.76
2018-04-29,bebidas,1,105.0
2018-04-29,beleza,15,1189.35
2018-04-29,brinquedos,2,359.99
2018-04-29,esportes,12,1987.87
2018-04-29,pet,4,476.29
2018-04-29,presente_acessorio,1,64.9
2018-04-29,presente_geral,20,3380.42
2018-04-29,presente_perfume,3,813.9
2018-04-30,alimentos,5,222.86
2018-04-30,alimentos_bebidas,2,60.06
2018-04-30,baby,9,1729.1399999999999
2018-04-30,beleza,29,4018.0499999999997
2018-04-30,brinquedos,13,1448.25
2018-04-30,esportes,22,1902.34
2018-04-30,pet,4,282.6
2018-04-30,presente_acessorio,3,124.78999999999999
2018-04-30,presente_flores,1,52.5
2018-04-30,presente_geral,32,5228.46
2018-04-30,presente_perfume,7,673.19
2018-05-01,alimentos_bebidas,2,79.98
2018-05-01,baby,8,1876.71
2018-05-01,bebidas,1,102.6
2018-05-01,beleza,30,2730.74
2018-05-01,brinquedos,8,535.09
2018-05-01,esportes,20,4324.969999999999
2018-05-01,pet,6,762.4000000000001
2018-05-01,presente_acessorio,5,710.7
2018-05-01,presente_flores,1,16.4
2018-05-01,presente_geral,37,5833.63
2018-05-01,presente_perfume,8,699.92
2018-05-02,alimentos,3,158.27
2018-05-02,baby,10,926.88
2018-05-02,beleza,58,5183.78
2018-05-02,brinquedos,5,378.59000000000003
2018-05-02,esportes,14,1212.79
2018-05-02,pet,4,302.78
2018-05-02,presente_acessorio,4,163.79000000000002
2018-05-02,presente_geral,43,7485.6
2018-05-02,presente_perfume,15,1174.74
2018-05-03,alimentos,1,27.9
2018-05-03,baby,9,747.18
2018-05-03,bebidas,4,239.98000000000002
2018-05-03,beleza,31,3477.67
2018-05-03,brinquedos,9,672.38
2018-05-03,esportes,26,3148.41
2018-05-03,pet,4,598.47
2018-05-03,presente_acessorio,7,2592.7
2018-05-03,presente_geral,49,7701.35
2018-05-03,presente_perfume,6,451.16
2018-05-04,alimentos,1,49.0
2018-05-04,baby,12,721.15
2018-05-04,beleza,33,4730.22
2018-05-04,brinquedos,12,1160.1200000000001
2018-05-04,esportes,25,2727.83
2018-05-04,pet,8,759.6800000000001
2018-05-04,presente_acessorio,10,753.58
2018-05-04,presente_geral,45,8550.76
2018-05-04,presente_perfume,5,625.1
2018-05-05,alimentos_bebidas,1,165.0
2018-05-05,baby,5,424.6
2018-05-05,bebidas,4,453.3
2018-05-05,beleza,25,3598.91
2018-05-05,brinquedos,5,1729.69
2018-05-05,esportes,10,1683.8999999999999
2018-05-05,pet,2,129.69
2018-05-05,presente_acessorio,2,49.98
2018-05-05,presente_geral,34,5215.85
2018-05-05,presente_perfume,10,1290.15
2018-05-06,alimentos,2,39.98
2018-05-06,alimentos_bebidas,1,35.76
2018-05-06,baby,11,908.9300000000001
2018-05-06,bebidas,5,104.25
2018-05-06,beleza,20,1798.28
2018-05-06,brinquedos,3,120.69999999999999
2018-05-06,esportes,13,1961.28
2018-05-06,pet,2,182.89000000000001
2018-05-06,presente_acessorio,1,89.9
2018-05-06,presente_geral,28,5269.25
2018-05-06,presente_perfume,2,247.8
2018-05-07,alimentos,1,27.9
2018-05-07,baby,14,3560.11
2018-05-07,bebidas,7,318.19
2018-05-07,beleza,47,4997.219999999999
2018-05-07,brinquedos,12,1698.44
2018-05-07,esportes,21,2288.98
2018-05-07,pet,7,692.67
2018-05-07,presente_acessorio,5,553.8
2018-05-07,presente_geral,50,10134.23
2018-05-07,presente_perfume,8,1719.28
2018-05-08,alimentos,4,204.67
2018-05-08,baby,4,385.79
2018-05-08,bebidas,1,28.9
2018-05-08,beleza,45,6297.15
2018-05-08,brinquedos,12,1732.9099999999999
2018-05-08,esportes,25,4443.29
2018-05-08,pet,9,745.53
2018-05-08,presente_acessorio,9,702.6999999999999
2018-05-08,presente_geral,54,7124.66
2018-05-08,presente_perfume,9,724.23
2018-05-09,alimentos,2,84.87
2018-05-09,baby,13,2615.4700000000003
2018-05-09,beleza,43,4220.15
2018-05-09,brinquedos,14,2381.45
2018-05-09,esportes,36,3152.7200000000003
2018-05-09,pet,10,686.29
2018-05-09,presente_acessorio,8,817.3
2018-05-09,presente_geral,44,6496.91
2018-05-09,presente_perfume,9,1271.3799999999999
2018-05-10,alimentos,1,27.9
2018-05-10,baby,9,757.89
2018-05-10,bebidas,5,272.78
2018-05-10,beleza,42,4415.38
2018-05-10,brinquedos,11,2707.38
2018-05-10,esportes,14,1886.97
2018-05-10,pet,6,515.58
2018-05-10,presente_acessorio,2,89.89
2018-05-10,presente_geral,45,8839.79
2018-05-10,presente_perfume,6,937.49
2018-05-11,alimentos,2,76.9
2018-05-11,baby,7,873.6700000000001
2018-05-11,bebidas,2,22.0
2018-05-11,beleza,33,4058.15
2018-05-11,brinquedos,5,967.7
2018-05-11,esportes,17,1813.19
2018-05-11,pet,3,323.98
2018-05-11,presente_acessorio,5,684.6
2018-05-11,presente_geral,19,3388.85
2018-05-11,presente_perfume,12,1643.0
2018-05-12,alimentos,1,27.9
2018-05-12,baby,8,541.6
2018-05-12,beleza,14,925.78
2018-05-12,brinquedos,3,359.97
2018-05-12,esportes,10,747.26
2018-05-12,pet,4,305.98
2018-05-12,presente_acessorio,4,448.79
2018-05-12,presente_geral,26,6360.57
2018-05-12,presente_perfume,6,760.1
2018-05-13,alimentos,1,27.9
2018-05-13,alimentos_bebidas,1,39.99
2018-05-13,baby,5,1223.62
2018-05-13,bebidas,3,437.05
2018-05-13,beleza,16,1412.47
2018-05-13,brinquedos,7,906.57
2018-05-13,esportes,23,2547.15
2018-05-13,pet,2,127.89000000000001
2018-05-13,presente_acessorio,1,89.0
2018-05-13,presente_geral,32,5443.88
2018-05-13,presente_perfume,5,593.2
2018-05-14,alimentos,5,139.5
2018-05-14,alimentos_bebidas,5,204.02
2018-05-14,baby,9,689.98
2018-05-14,beleza,26,1873.05
2018-05-14,brinquedos,9,772.35
2018-05-14,esportes,31,3562.69
2018-05-14,pet,7,365.3
2018-05-14,presente_acessorio,7,1195.79
2018-05-14,presente_geral,41,8069.41
2018-05-14,presente_perfume,13,1670.8
2018-05-15,alimentos,6,176.9
2018-05-15,alimentos_bebidas,2,86.0
2018-05-15,baby,11,1830.22
2018-05-15,bebidas,1,47.49
2018-05-15,beleza,35,3674.38
2018-05-15,brinquedos,10,739.73
2018-05-15,esportes,25,3482.23
2018-05-15,pet,6,493.76
2018-05-15,presente_acessorio,4,245.70000000000002
2018-05-15,presente_geral,26,4563.24
2018-05-15,presente_perfume,6,264.04
2018-05-16,alimentos,3,115.69999999999999
2018-05-16,alimentos_bebidas,2,119.69
2018-05-16,baby,17,2579.06
2018-05-16,bebidas,1,11.0
2018-05-16,beleza,31,6163.06
2018-05-16,brinquedos,12,2723.46
2018-05-16,esportes,27,3312.2400000000002
2018-05-16,pet,11,726.67
2018-05-16,presente_acessorio,4,214.69
2018-05-16,presente_geral,35,7999.97
2018-05-16,presente_perfume,8,669.18
2018-05-17,alimentos,1,27.9
2018-05-17,alimentos_bebidas,4,84.0
2018-05-17,baby,11,926.07
2018-05-17,beleza,25,3592.5699999999997
2018-05-17,brinquedos,6,1055.96
2018-05-17,esportes,22,1593.07
2018-05-17,pet,6,402.38
2018-05-17,presente_acessorio,3,128.6
2018-05-17,presente_geral,18,2980.54
2018-05-17,presente_perfume,8,1694.48
2018-05-18,alimentos_bebidas,1,105.0
2018-05-18,baby,8,843.97
2018-05-18,bebidas,1,58.0
2018-05-18,beleza,16,1393.3799999999999
2018-05-18,brinquedos,5,1681.78
2018-05-18,esportes,12,1665.07
2018-05-18,pet,1,42.99
2018-05-18,presente_acessorio,4,223.8
2018-05-18,presente_geral,14,3258.28
2018-05-18,presente_perfume,10,1409.3999999999999
2018-05-19,alimentos,5,118.30000000000001
2018-05-19,baby,6,2736.02
2018-05-19,bebidas,2,18.98
2018-05-19,beleza,12,2261.7200000000003
2018-05-19,brinquedos,8,1735.69
2018-05-19,esportes,6,349.37
2018-05-19,pet,2,145.9
2018-05-19,presente_acessorio,3,394.8
2018-05-19,presente_geral,15,2192.68
2018-05-19,presente_perfume,9,1260.29
2018-05-20,baby,5,467.76
2018-05-20,beleza,19,2564.44
2018-05-20,brinquedos,6,791.56
2018-05-20,esportes,9,695.85
2018-05-20,pet,3,288.8
2018-05-20,presente_acessorio,1,29.99
2018-05-20,presente_geral,15,2135.78
2018-05-20,presente_perfume,3,379.65
2018-05-21,alimentos,2,55.8
2018-05-21,alimentos_bebidas,1,30.0
2018-05-21,baby,4,382.96000000000004
2018-05-21,bebidas,3,122.0
2018-05-21,beleza,16,2023.02
2018-05-21,brinquedos,11,736.72
2018-05-21,esportes,15,1724.93
2018-05-21,pet,6,600.39
2018-05-21,presente_acessorio,5,256.69
2018-05-21,presente_geral,20,3229.69
2018-05-21,presente_perfume,7,736.5600000000001
2018-05-22,alimentos,2,91.77
2018-05-22,baby,5,413.77
2018-05-22,bebidas,2,58.49
2018-05-22,beleza,25,2869.93
2018-05-22,brinquedos,3,134.79
2018-05-22,esportes,10,1090.15
2018-05-22,pet,5,369.81
2018-05-22,presente_acessorio,3,137.99
2018-05-22,presente_geral,13,2946.89
2018-05-22,presente_perfume,6,431.93
2018-05-23,baby,6,335.69
2018-05-23,bebidas,3,116.49000000000001
2018-05-23,beleza,11,715.97
2018-05-23,brinquedos,5,343.4
2018-05-23,esportes,10,922.98
2018-05-23,pet,5,568.86
2018-05-23,presente_acessorio,2,74.8
2018-05-23,presente_geral,5,1166.9
2018-05-23,presente_perfume,4,609.53
2018-05-24,alimentos_bebidas,1,30.0
2018-05-24,baby,4,262.01
2018-05-24,bebidas,1,36.49
2018-05-24,beleza,12,1273.0
2018-05-24,brinquedos,2,195.8
2018-05-24,esportes,8,1317.07
2018-05-24,pet,2,199.0
2018-05-24,presente_geral,10,2246.85
2018-05-24,presente_perfume,4,402.63
2018-05-25,alimentos_bebidas,4,260.0
2018-05-25,baby,1,74.0
2018-05-25,bebidas,1,58.0
2018-05-25,beleza,11,577.35
2018-05-25,brinquedos,7,1136.78
2018-05-25,esportes,2,304.89
2018-05-25,pet,2,141.9
2018-05-25,presente_geral,4,1596.9
2018-05-25,presente_perfume,2,13.8
2018-05-26,baby,4,519.69
2018-05-26,beleza,15,2487.14
2018-05-26,brinquedos,3,995.79
2018-05-26,esportes,4,411.0
2018-05-26,pet,1,29.9
2018-05-26,presente_acessorio,1,39.9
2018-05-26,presente_geral,14,1640.8
2018-05-26,presente_perfume,1,339.9
2018-05-27,baby,4,373.78000000000003
2018-05-27,beleza,5,383.19
2018-05-27,brinquedos,4,546.6
2018-05-27,esportes,7,615.9300000000001
2018-05-27,pet,1,94.9
2018-05-27,presente_acessorio,1,350.0
2018-05-27,presente_geral,12,1934.5800000000002
2018-05-27,presente_perfume,1,189.0
2018-05-28,baby,7,2599.9700000000003
2018-05-28,beleza,11,2678.68
2018-05-28,brinquedos,6,1125.78
2018-05-28,esportes,11,1353.99
2018-05-28,pet,3,376.79
2018-05-28,presente_acessorio,1,69.0
2018-05-28,presente_geral,9,2368.77
2018-05-28,presente_perfume,6,794.2
2018-05-29,baby,9,914.05
2018-05-29,beleza,17,5796.37
2018-05-29,brinquedos,4,459.59000000000003
2018-05-29,esportes,13,2251.39
2018-05-29,pet,2,89.9
2018-05-29,presente_geral,16,4093.08
2018-05-29,presente_perfume,2,151.4
2018-05-30,alimentos,1,63.87
2018-05-30,baby,5,450.76
2018-05-30,beleza,14,1688.51
2018-05-30,brinquedos,7,362.12
2018-05-30,esportes,12,1549.26
2018-05-30,pet,4,486.38
2018-05-30,presente_geral,9,1192.37
2018-05-30,presente_perfume,4,634.46
2018-05-31,baby,8,1290.29
2018-05-31,beleza,13,4672.72
2018-05-31,brinquedos,4,649.52
2018-05-31,esportes,11,1069.07
2018-05-31,pet,2,151.0
2018-05-31,presente_acessorio,8,381.69
2018-05-31,presente_geral,18,7852.04
2018-05-31,presente_perfume,2,693.9
2018-06-01,alimentos_bebidas,1,14.9
2018-06-01,baby,5,547.88
2018-06-01,beleza,15,2522.45
2018-06-01,brinquedos,9,1461.55
2018-06-01,esportes,12,1261.57
2018-06-01,pet,6,1510.8700000000001
2018-06-01,presente_acessorio,2,104.0
2018-06-01,presente_geral,20,3153.48
2018-06-01,presente_perfume,6,1080.8600000000001
2018-06-02,baby,5,415.67
2018-06-02,beleza,17,2613.17
2018-06-02,brinquedos,5,2191.38
2018-06-02,esportes,8,878.69
2018-06-02,pet,2,384.89
2018-06-02,presente_acessorio,2,119.80000000000001
2018-06-02,presente_geral,22,5305.96
2018-06-02,presente_perfume,6,996.55
2018-06-03,alimentos,1,27.9
2018-06-03,baby,10,802.51
2018-06-03,beleza,26,4310.8
2018-06-03,brinquedos,6,453.77000000000004
2018-06-03,esportes,16,1818.88
2018-06-03,pet,7,1402.87
2018-06-03,presente_acessorio,6,733.7
2018-06-03,presente_geral,13,2448.79
2018-06-03,presente_perfume,5,1168.87
2018-06-04,alimentos,1,93.0
2018-06-04,alimentos_bebidas,4,62.6
2018-06-04,baby,9,1003.58
2018-06-04,bebidas,1,167.5
2018-06-04,beleza,21,5767.240000000001
2018-06-04,brinquedos,10,488.16999999999996
2018-06-04,esportes,14,798.87
2018-06-04,pet,7,935.87
2018-06-04,presente_acessorio,3,198.79000000000002
2018-06-04,presente_geral,13,2590.91
2018-06-04,presente_perfume,5,521.29
2018-06-05,alimentos,1,27.9
2018-06-05,baby,10,4929.09
2018-06-05,beleza,28,4000.54
2018-06-05,brinquedos,8,1162.76
2018-06-05,esportes,11,1420.67
2018-06-05,pet,11,857.48
2018-06-05,presente_acessorio,3,142.99
2018-06-05,presente_geral,5,343.79
2018-06-05,presente_perfume,7,853.9000000000001
2018-06-06,alimentos,1,50.9
2018-06-06,baby,7,567.61
2018-06-06,bebidas,2,40.489999999999995
2018-06-06,beleza,28,3406.86
2018-06-06,brinquedos,7,312.59
2018-06-06,esportes,18,1480.29
2018-06-06,pet,6,382.9
2018-06-06,presente_acessorio,4,189.78
2018-06-06,presente_geral,22,3593.7
2018-06-06,presente_perfume,5,520.59
2018-06-07,alimentos_bebidas,1,46.98
2018-06-07,baby,11,1006.59
2018-06-07,bebidas,1,58.0
2018-06-07,beleza,30,5313.9
2018-06-07,brinquedos,4,400.8
2018-06-07,esportes,15,1609.17
2018-06-07,pet,5,356.5
2018-06-07,presente_acessorio,3,167.9
2018-06-07,presente_geral,18,3651.56
2018-06-07,presente_perfume,16,2128.32
2018-06-08,alimentos,1,67.8
2018-06-08,baby,8,2056.6
2018-06-08,bebidas,2,88.78999999999999
2018-06-08,beleza,37,5144.25
2018-06-08,brinquedos,11,804.5600000000001
2018-06-08,esportes,6,445.69
2018-06-08,pet,4,671.99
2018-06-08,presente_acessorio,4,475.8
2018-06-08,presente_geral,20,3477.59
2018-06-08,presente_perfume,7,774.57
2018-06-09,alimentos,2,152.8
2018-06-09,baby,7,1410.87
2018-06-09,bebidas,1,58.0
2018-06-09,beleza,19,2802.73
2018-06-09,brinquedos,2,75.1
2018-06-09,esportes,6,495.38
2018-06-09,pet,1,158.0
2018-06-09,presente_acessorio,2,114.80000000000001
2018-06-09,presente_geral,18,2303.57
2018-06-09,presente_perfume,5,1063.67
2018-06-10,alimentos_bebidas,1,14.9
2018-06-10,baby,5,297.8
2018-06-10,bebidas,2,251.8
2018-06-10,beleza,29,3723.11
2018-06-10,brinquedos,4,345.88
2018-06-10,esportes,7,782.58
2018-06-10,pet,12,1266.91
2018-06-10,presente_acessorio,3,233.5
2018-06-10,presente_geral,15,3786.66
2018-06-10,presente_perfume,6,845.69
2018-06-11,alimentos,4,113.6
2018-06-11,baby,7,1241.68
2018-06-11,bebidas,4,146.47
2018-06-11,beleza,34,5757.5199999999995
2018-06-11,brinquedos,6,526.6800000000001
2018-06-11,esportes,18,1357.27
2018-06-11,pet,5,434.4
2018-06-11,presente_acessorio,4,255.7
2018-06-11,presente_flores,2,108.0
2018-06-11,presente_geral,33,7925.08
2018-06-11,presente_perfume,22,3216.7
2018-06-12,alimentos,3,282.49
2018-06-12,baby,8,1298.69
2018-06-12,bebidas,2,47.49
2018-06-12,beleza,37,3184.85
2018-06-12,brinquedos,8,1354.17
2018-06-12,esportes,19,1592.48
2018-06-12,pet,5,475.64
2018-06-12,presente_acessorio,1,320.0
2018-06-12,presente_geral,27,4839.35
2018-06-12,presente_perfume,8,1218.0900000000001
2018-06-13,alimentos,1,27.9
2018-06-13,baby,13,1136.52
2018-06-13,bebidas,3,94.88
2018-06-13,beleza,48,6224.21
2018-06-13,brinquedos,7,823.19
2018-06-13,esportes,23,3126.34
2018-06-13,pet,7,701.47
2018-06-13,presente_acessorio,6,898.69
2018-06-13,presente_geral,23,5360.16
2018-06-13,presente_perfume,8,1198.95
2018-06-14,baby,9,891.74
2018-06-14,beleza,38,4384.15
2018-06-14,brinquedos,8,1079.69
2018-06-14,esportes,15,1691.3500000000001
2018-06-14,pet,10,665.96
2018-06-14,presente_acessorio,5,398.89
2018-06-14,presente_geral,18,4111.88
2018-06-14,presente_perfume,9,1088.36
2018-06-15,baby,6,1185.1399999999999
2018-06-15,beleza,33,4357.99
2018-06-15,brinquedos,8,1929.8
2018-06-15,esportes,11,1014.97
2018-06-15,pet,5,666.84
2018-06-15,presente_geral,16,1819.47
2018-06-15,presente_perfume,6,813.28
2018-06-16,baby,4,539.7
2018-06-16,bebidas,1,47.49
2018-06-16,beleza,15,2381.16
2018-06-16,brinquedos,6,631.28
2018-06-16,esportes,12,2045.97
2018-06-16,pet,7,998.87
2018-06-16,presente_acessorio,1,49.0
2018-06-16,presente_geral,16,5767.73
2018-06-16,presente_perfume,2,288.99
2018-06-17,alimentos,1,210.0
2018-06-17,baby,4,217.79
2018-06-17,bebidas,3,51.489999999999995
2018-06-17,beleza,18,1523.41
2018-06-17,brinquedos,7,617.86
2018-06-17,esportes,11,1184.97
2018-06-17,pet,7,656.87
2018-06-17,presente_acessorio,4,474.89
2018-06-17,presente_geral,22,2277.28
2018-06-17,presente_perfume,5,350.8
2018-06-18,baby,17,2044.77
2018-06-18,bebidas,2,40.98
2018-06-18,beleza,38,5312.34
2018-06-18,brinquedos,7,707.6800000000001
2018-06-18,esportes,17,1983.3
2018-06-18,pet,7,367.09
2018-06-18,presente_acessorio,3,567.99
2018-06-18,presente_geral,27,4467.22
2018-06-18,presente_perfume,9,1583.92
2018-06-19,alimentos,1,27.9
2018-06-19,baby,11,943.36
2018-06-19,bebidas,1,75.0
2018-06-19,beleza,29,3257.77
2018-06-19,brinquedos,7,796.27
2018-06-19,esportes,15,2001.77
2018-06-19,pet,4,484.79999999999995
2018-06-19,presente_acessorio,2,374.0
2018-06-19,presente_geral,26,3453.58
2018-06-19,presente_perfume,5,1060.1
2018-06-20,alimentos,1,95.0
2018-06-20,baby,5,910.87
2018-06-20,bebidas,1,11.49
2018-06-20,beleza,35,2216.49
2018-06-20,brinquedos,7,335.15
2018-06-20,esportes,14,1176.27
2018-06-20,pet,9,1859.5
2018-06-20,presente_acessorio,2,239.8
2018-06-20,presente_geral,19,3352.58
2018-06-20,presente_perfume,8,1445.37
2018-06-21,alimentos_bebidas,2,80.71000000000001
2018-06-21,baby,5,712.74
2018-06-21,bebidas,2,119.8
2018-06-21,beleza,39,3621.8900000000003
2018-06-21,brinquedos,4,493.84000000000003
2018-06-21,esportes,15,2098.59
2018-06-21,pet,4,354.59000000000003
2018-06-21,presente_acessorio,2,128.9
2018-06-21,presente_geral,27,4329.39
2018-06-21,presente_perfume,4,563.66
2018-06-22,baby,5,277.68
2018-06-22,bebidas,1,11.49
2018-06-22,beleza,20,2627.37
2018-06-22,brinquedos,3,294.8
2018-06-22,esportes,25,2005.3
2018-06-22,pet,4,282.39
2018-06-22,presente_acessorio,4,223.79
2018-06-22,presente_geral,14,2393.1
2018-06-22,presente_perfume,3,268.99
2018-06-23,baby,4,630.55
2018-06-23,bebidas,1,35.0
2018-06-23,beleza,25,3381.9
2018-06-23,brinquedos,4,145.88
2018-06-23,esportes,9,1031.59
2018-06-23,pet,4,557.96
2018-06-23,presente_acessorio,1,32.0
2018-06-23,presente_geral,13,2129.48
2018-06-24,alimentos,1,27.9
2018-06-24,alimentos_bebidas,1,29.7
2018-06-24,baby,7,766.17
2018-06-24,bebidas,1,152.42
2018-06-24,beleza,38,3057.07
2018-06-24,brinquedos,3,350.02
2018-06-24,esportes,12,1143.3700000000001
2018-06-24,pet,4,322.05
2018-06-24,presente_acessorio,2,123.99000000000001
2018-06-24,presente_geral,15,2909.7799999999997
2018-06-24,presente_perfume,4,613.8
2018-06-25,alimentos,1,27.9
2018-06-25,baby,4,739.73
2018-06-25,beleza,31,2357.2599999999998
2018-06-25,brinquedos,5,289.49
2018-06-25,esportes,26,2506.56
2018-06-25,pet,2,158.9
2018-06-25,presente_acessorio,4,156.88
2018-06-25,presente_geral,25,4150.59
2018-06-25,presente_perfume,5,303.4
2018-06-26,alimentos,1,27.9
2018-06-26,baby,7,734.57
2018-06-26,beleza,29,2727.9
2018-06-26,brinquedos,9,993.71
2018-06-26,esportes,14,1192.87
2018-06-26,pet,5,366.70000000000005
2018-06-26,presente_acessorio,5,447.69999999999993
2018-06-26,presente_geral,28,4275.85
2018-06-26,presente_perfume,6,780.1
2018-06-27,alimentos,1,27.9
2018-06-27,alimentos_bebidas,1,44.06
2018-06-27,baby,11,1156.56
2018-06-27,beleza,36,3667.95
2018-06-27,brinquedos,8,553.26
2018-06-27,esportes,10,1290.08
2018-06-27,pet,7,389.92
2018-06-27,presente_geral,23,3071.01
2018-06-27,presente_perfume,4,696.69
2018-06-28,baby,7,624.58
2018-06-28,beleza,46,4415.12
2018-06-28,brinquedos,7,481.07
2018-06-28,esportes,17,2455.88
2018-06-28,pet,7,539.26
2018-06-28,presente_acessorio,6,271.77
2018-06-28,presente_geral,18,3780.98
2018-06-28,presente_perfume,7,1156.02
2018-06-29,alimentos,2,82.39
2018-06-29,baby,3,729.8
2018-06-29,bebidas,1,33.49
2018-06-29,beleza,21,1553.3400000000001
2018-06-29,brinquedos,4,529.78
2018-06-29,esportes,11,1539.05
2018-06-29,pet,9,1003.98
2018-06-29,presente_acessorio,2,129.9
2018-06-29,presente_geral,17,2469.65
2018-06-29,presente_perfume,2,243.0
